14585A Exported Waveform
Samplerate:0.00100352
Time,Active Instrument A Channel 1 Voltage Avg
4.71052288,9.99990367889404
4.7115264,10.0000772476196
4.71252992,10.0000457763672
4.71353344,9.9999475479126
4.71453696,10.0000314712524
4.71554048,10.0001087188721
4.716544,10.000096321106
4.71754752,10.0000619888306
4.71855104,10.0000705718994
4.71955456,10.0000734329224
4.72055808,10.0001306533813
4.7215616,10.0000171661377
4.72256512,10.0001888275146
4.72356864,10.0002574920654
4.72457216,10.0001087188721
4.72557568,10.0000114440918
4.7265792,10.0000114440918
4.72758272,10.0000514984131
4.72858624,10.0001888275146
4.72958976,9.99990272521973
4.73059328,10.0001249313354
4.7315968,10.0002241134644
4.73260032,10.0002679824829
4.73360384,9.99992179870605
4.73460736,10.0001068115234
4.73561088,10.0000429153442
4.7366144,10.0001878738403
4.73761792,10.0000410079956
4.73862144,10.0001754760742
4.73962496,10.00026512146
4.74062848,10.0000495910645
4.741632,10.0000381469727
4.74263552,10.0000820159912
4.74363904,10.0000600814819
4.74464256,10.0000877380371
4.74564608,9.99992370605469
4.7466496,10.0000658035278
4.74765312,10.0000686645508
4.74865664,9.99995803833008
4.74966016,9.99999618530273
4.75066368,10.0001068115234
4.7516672,10.0001783370972
4.75267072,9.99999618530273
4.75367424,10.0001678466797
4.75467776,10.0000486373901
4.75568128,10.0001125335693
4.7566848,10.0000534057617
4.75768832,10.0001659393311
4.75869184,10.0001602172852
4.75969536,10.0000152587891
4.76069888,10.0001087188721
4.7617024,10.0000867843628
4.76270592,10.0000457763672
4.76370944,10.0000238418579
4.76471296,10.0001258850098
4.76571648,9.99995040893555
4.76672,10.0000114440918
4.76772352,10.0001592636108
4.76872704,10.0001449584961
4.76973056,10.0001449584961
4.77073408,10.0001211166382
4.7717376,10.0000495910645
4.77274112,10.0001134872437
4.77374464,10.0003128051758
4.77474816,10.0001277923584
4.77575168,9.99997043609619
4.7767552,10.0000228881836
4.77775872,10.0000877380371
4.77876224,10.000171661377
4.77976576,10.0001211166382
4.78076928,10.0002107620239
4.7817728,10.0003147125244
4.78277632,10.0001573562622
4.78377984,10.0001001358032
4.78478336,10.0001726150513
4.78578688,10.0000619888306
4.7867904,9.99994850158691
4.78779392,10.0000438690186
4.78879744,9.99999713897705
4.78980096,9.99996852874756
4.79080448,10.0000257492065
4.791808,10.0001487731934
4.79281152,10.0002088546753
4.79381504,10.0002355575562
4.79481856,9.9999828338623
4.79582208,10.0000295639038
4.7968256,10.000036239624
4.79782912,10.0000066757202
4.79883264,10.0000953674316
4.79983616,10.0000019073486
4.80083968,10.0002040863037
4.8018432,10.0001258850098
4.80284672,10.0000581741333
4.80385024,10.0001049041748
4.80485376,10.000072479248
4.80585728,10.0002250671387
4.8068608,10.0001211166382
4.80786432,10.0001430511475
4.80886784,10.0000476837158
4.80987136,10.00013256073
4.81087488,10.0001554489136
4.8118784,10.0000619888306
4.81288192,10.0000152587891
4.81388544,10.0000801086426
4.81488896,10.0001249313354
4.81589248,10.0002746582031
4.816896,10.0001487731934
4.81789952,10.0001773834229
4.81890304,10.0000171661377
4.81990656,10.0002679824829
4.82091008,10.0000171661377
4.8219136,9.99999237060547
4.82291712,10.0000152587891
4.82392064,10.0000257492065
4.82492416,10.0001192092896
4.82592768,10.0001029968262
4.8269312,10.0000495910645
4.82793472,10.0001554489136
4.82893824,10.0001602172852
4.82994176,10.0001316070557
4.83094528,10.0002470016479
4.8319488,10.0000257492065
4.83295232,9.99999904632568
4.83395584,10.000129699707
4.83495936,10.0002269744873
4.83596288,9.99997711181641
4.8369664,10.0001049041748
4.83796992,10.0000257492065
4.83897344,10.0000686645508
4.83997696,10.0000772476196
4.84098048,10.0000152587891
4.841984,10.0001125335693
4.84298752,10.0000429153442
4.84399104,10.000168800354
4.84499456,10.0001668930054
4.84599808,9.99998474121094
4.8470016,10.0001173019409
4.84800512,10.0001192092896
4.84900864,9.99998760223389
4.85001216,10.0001678466797
4.85101568,10.000150680542
4.8520192,9.99997043609619
4.85302272,10.0001602172852
4.85402624,10.0001621246338
4.85502976,10.0001640319824
4.85603328,10.0000352859497
4.8570368,10.0001049041748
4.85804032,10.000147819519
4.85904384,10.0000295639038
4.86004736,9.99998664855957
4.86105088,9.99999141693115
4.8620544,10.0000238418579
4.86305792,9.99999046325684
4.86406144,10.0000600814819
4.86506496,10.000186920166
4.86606848,10.0002059936523
4.867072,10.0000944137573
4.86807552,10.0001392364502
4.86907904,9.99992179870605
4.87008256,10.0002326965332
4.87108608,10.0000286102295
4.8720896,10.0002431869507
4.87309312,10.0000076293945
4.87409664,10.0000133514404
4.87510016,10.0001678466797
4.87610368,10.0001983642578
4.8771072,10.0000600814819
4.87811072,10.0000028610229
4.87911424,10.0000371932983
4.88011776,10.0001401901245
4.88112128,10.0001335144043
4.8821248,10.0000476837158
4.88312832,10.0001459121704
4.88413184,10.0000858306885
4.88513536,10.0001764297485
4.88613888,9.9999885559082
4.8871424,10.0000228881836
4.88814592,10.0001049041748
4.88914944,10.0001354217529
4.89015296,9.9999475479126
4.89115648,10.0000514984131
4.89216,10.0002708435059
4.89316352,10.0001916885376
4.89416704,10.0001192092896
4.89517056,10.0000448226929
4.89617408,10.0001602172852
4.8971776,10.0000791549683
4.89818112,10.0001087188721
4.89918464,10.0001640319824
4.90018816,9.99993419647217
4.90119168,9.99998950958252
4.9021952,10.0000219345093
4.90319872,10.0001592636108
4.90420224,10.0000896453857
4.90520576,10.0001125335693
4.90620928,10.0000066757202
4.9072128,10.0000991821289
4.90821632,10.000093460083
4.90921984,10.0001764297485
4.91022336,10.0000333786011
4.91122688,10.0001573562622
4.9122304,10.0001430511475
4.91323392,10.0002317428589
4.91423744,10.0000314712524
4.91524096,10.0000762939453
4.91624448,10.0002393722534
4.917248,10.0000915527344
4.91825152,10.0001821517944
4.91925504,10.0000600814819
4.92025856,10.0000486373901
4.92126208,10.0001211166382
4.9222656,10.0001592636108
4.92326912,10.000072479248
4.92427264,10.0001068115234
4.92527616,10.0001153945923
4.92627968,10.0000257492065
4.9272832,10.0001153945923
4.92828672,10.0001068115234
4.92929024,10.0001363754272
4.93029376,10.0002174377441
4.93129728,10.0002918243408
4.9323008,9.99992179870605
4.93330432,10.0000877380371
4.93430784,10.0001153945923
4.93531136,10.0000638961792
4.93631488,10.0001602172852
4.9373184,9.99997329711914
4.93832192,10.0002164840698
4.93932544,10.0000066757202
4.94032896,10.0001726150513
4.94133248,10.0001335144043
4.942336,10.0000677108765
4.94333952,10.0001306533813
4.94434304,9.99996471405029
4.94534656,10.0001010894775
4.94635008,9.99988079071045
4.9473536,10.0000314712524
4.94835712,10.0000677108765
4.94936064,10.0001258850098
4.95036416,10.0000820159912
4.95136768,10.0001554489136
4.9523712,10.0001173019409
4.95337472,10.0001411437988
4.95437824,10.0002574920654
4.95538176,10.0000705718994
4.95638528,10.0000944137573
4.9573888,9.99999809265137
4.95839232,10.0001335144043
4.95939584,10.0000734329224
4.96039936,10.0001707077026
4.96140288,10.0000705718994
4.9624064,10.0001287460327
4.96340992,10.0001258850098
4.96441344,10.0000686645508
4.96541696,10.0001239776611
4.96642048,10.0001392364502
4.967424,10.0001049041748
4.96842752,10.0001573562622
4.96943104,10.0000305175781
4.97043456,9.99996280670166
4.97143808,10.0001335144043
4.9724416,10.0000658035278
4.97344512,10.0001125335693
4.97444864,10.0000400543213
4.97545216,10.0000009536743
4.97645568,10.0001049041748
4.9774592,10.0001707077026
4.97846272,10.0000858306885
4.97946624,10.00013256073
4.98046976,10.0000705718994
4.98147328,10.0000534057617
4.9824768,10.0002126693726
4.98348032,10.0001668930054
4.98448384,10.0001602172852
4.98548736,10.0001134872437
4.98649088,10.0001373291016
4.9874944,9.99996185302734
4.98849792,10.0000562667847
4.98950144,10.0001735687256
4.99050496,10.0001087188721
4.99150848,10.0000534057617
4.992512,10.0000772476196
4.99351552,10.0001678466797
4.99451904,10.0001173019409
4.99552256,10.0002021789551
4.99652608,10.0000228881836
4.9975296,10.0001173019409
4.99853312,10.0000009536743
4.99953664,10.0001983642578
5.00054016,10.0001010894775
5.00154368,10.0002298355103
5.0025472,10.00013256073
5.00355072,10.0002279281616
5.00455424,10.000036239624
5.00555776,10.0000944137573
5.00656128,9.99996376037598
5.0075648,10.000129699707
5.00856832,10.0001592636108
5.00957184,9.99992179870605
5.01057536,10.0001106262207
5.01157888,9.99998188018799
5.0125824,10.0000734329224
5.01358592,10.0001020431519
5.01458944,9.9999885559082
5.01559296,9.99997615814209
5.01659648,10.0002956390381
5.0176,10.0001926422119
5.01860352,10.0002727508545
5.01960704,10.0001029968262
5.02061056,9.9999532699585
5.02161408,10.000020980835
5.0226176,10.0001821517944
5.02362112,10.0001363754272
5.02462464,10.0000495910645
5.02562816,10.0001306533813
5.02663168,10.0000581741333
5.0276352,10.0001316070557
5.02863872,10.0001173019409
5.02964224,10.0000877380371
5.03064576,10.0002021789551
5.03164928,9.9999942779541
5.0326528,10.0001449584961
5.03365632,10.0002374649048
5.03465984,9.99998474121094
5.03566336,9.99997997283936
5.03666688,10.0001668930054
5.0376704,10.0001678466797
5.03867392,9.99992847442627
5.03967744,10.0001707077026
5.04068096,10.0002593994141
5.04168448,10.0000801086426
5.042688,10.0001106262207
5.04369152,9.99997520446777
5.04469504,9.99999523162842
5.04569856,10.0000562667847
5.04670208,10.0002574920654
5.0477056,10.0000686645508
5.04870912,10.0000171661377
5.04971264,10.0000152587891
5.05071616,10.0000791549683
5.05171968,10.0000467300415
5.0527232,10.0001192092896
5.05372672,10.0001573562622
5.05473024,10.0001277923584
5.05573376,10.0000495910645
5.05673728,10.0001106262207
5.0577408,9.99998664855957
5.05874432,10.0001764297485
5.05974784,10.0000877380371
5.06075136,10.0001783370972
5.06175488,10.0000782012939
5.0627584,9.99989318847656
5.06376192,9.99993801116943
5.06476544,10.0000534057617
5.06576896,10.0001659393311
5.06677248,10.0001335144043
5.067776,10.0000257492065
5.06877952,10.0002069473267
5.06978304,10.0001230239868
5.07078656,10.0001392364502
5.07179008,10.0002317428589
5.0727936,10.0000867843628
5.07379712,10.0000371932983
5.07480064,10.0000820159912
5.07580416,10.0001335144043
5.07680768,10.0001821517944
5.0778112,10.0000190734863
5.07881472,10.0001945495605
5.07981824,10.0001764297485
5.08082176,10.0000896453857
5.08182528,9.99995136260986
5.0828288,10.0002174377441
5.08383232,10.0002088546753
5.08483584,10.0001192092896
5.08583936,10.0000438690186
5.08684288,10.0000953674316
5.0878464,10.0001935958862
5.08884992,10.0002422332764
5.08985344,10.0001049041748
5.09085696,10.000036239624
5.09186048,10.0001983642578
5.092864,10.0001878738403
5.09386752,10.000150680542
5.09487104,10.0000944137573
5.09587456,10.0001134872437
5.09687808,10.0001449584961
5.0978816,10.0002307891846
5.09888512,10.0001449584961
5.09988864,10.0000028610229
5.10089216,10.0000667572021
5.10189568,9.9999303817749
5.1028992,10.000054359436
5.10390272,9.99999141693115
5.10490624,9.99992370605469
5.10590976,10.0002021789551
5.10691328,10.0002040863037
5.1079168,10.000168800354
5.10892032,10.0000476837158
5.10992384,10.0001211166382
5.11092736,10.0002470016479
5.11193088,10.0002040863037
5.1129344,10.0000905990601
5.11393792,10.0000257492065
5.11494144,10.0002470016479
5.11594496,10.0001735687256
5.11694848,10.0001173019409
5.117952,10.0000047683716
5.11895552,10.0002365112305
5.11995904,9.99994850158691
5.12096256,10.0001764297485
5.12196608,10.0001306533813
5.1229696,10.0000886917114
5.12397312,10.0000581741333
5.12497664,10.0001363754272
5.12598016,10.000036239624
5.12698368,10.0001554489136
5.1279872,10.0000734329224
5.12899072,10.0001192092896
5.12999424,10.000096321106
5.13099776,10.0000762939453
5.13200128,10.0000448226929
5.1330048,10.0000991821289
5.13400832,10.0000686645508
5.13501184,10.0000476837158
5.13601536,10.0001792907715
5.13701888,10.0000782012939
5.1380224,10.0000782012939
5.13902592,10.000039100647
5.14002944,10.0000534057617
5.14103296,10.000171661377
5.14203648,10.0001335144043
5.14304,10.0002851486206
5.14404352,10.0000782012939
5.14504704,10.0000019073486
5.14605056,10.0000858306885
5.14705408,10.0000581741333
5.1480576,10.0001192092896
5.14906112,10.0001668930054
5.15006464,10.0001153945923
5.15106816,10.0000257492065
5.15207168,10.0001373291016
5.1530752,10.0002660751343
5.15407872,10.0002317428589
5.15508224,10.000129699707
5.15608576,10.0000514984131
5.15708928,10.0003595352173
5.1580928,10.0001792907715
5.15909632,10.0000381469727
5.16009984,9.99995613098145
5.16110336,10.0002145767212
5.16210688,10.0001268386841
5.1631104,10.0001087188721
5.16411392,10.0001573562622
5.16511744,10.0000686645508
5.16612096,10.0001640319824
5.16712448,10.0000982284546
5.168128,9.99998188018799
5.16913152,10.0000743865967
5.17013504,10.0000257492065
5.17113856,9.99996471405029
5.17214208,10.0000686645508
5.1731456,10.0001382827759
5.17414912,10.000150680542
5.17515264,10.0000581741333
5.17615616,10.000072479248
5.17715968,10.0000686645508
5.1781632,10.0000343322754
5.17916672,10.000054359436
5.18017024,10.0002069473267
5.18117376,10.0001316070557
5.18217728,10.000020980835
5.1831808,9.99998188018799
5.18418432,10.0000133514404
5.18518784,10.0002384185791
5.18619136,10.0001678466797
5.18719488,9.99993515014648
5.1881984,10.0001335144043
5.18920192,10.000226020813
5.19020544,10.00013256073
5.19120896,10.0000133514404
5.19221248,9.99992370605469
5.193216,10.0000514984131
5.19421952,10.0003452301025
5.19522304,10.0001754760742
5.19622656,10.0002069473267
5.19723008,10.0000095367432
5.1982336,10.0001535415649
5.19923712,10.0001401901245
5.20024064,10.0000190734863
5.20124416,10.0001068115234
5.20224768,10.0000486373901
5.2032512,10.000093460083
5.20425472,10.0001764297485
5.20525824,10.0000333786011
5.20626176,9.9998607635498
5.20726528,10.0000619888306
5.2082688,10.0000886917114
5.20927232,10.0001754760742
5.21027584,9.99991321563721
5.21127936,9.99995422363281
5.21228288,10.0000638961792
5.2132864,10.0001354217529
5.21428992,10.0001659393311
5.21529344,10.0000600814819
5.21629696,10.0001821517944
5.21730048,10.0001382827759
5.218304,10.0001497268677
5.21930752,10.0000171661377
5.22031104,10.0001783370972
5.22131456,10.0001487731934
5.22231808,10.00022315979
5.2233216,10.0001735687256
5.22432512,10.0001573562622
5.22532864,10.0001192092896
5.22633216,10.0001735687256
5.22733568,10.0001392364502
5.2283392,10.0001850128174
5.22934272,10.0000286102295
5.23034624,10.0001850128174
5.23134976,10.0002059936523
5.23235328,10.0000944137573
5.2333568,9.99986457824707
5.23436032,10.000186920166
5.23536384,10.0001316070557
5.23636736,10.0001173019409
5.23737088,10.0001602172852
5.2383744,9.99998664855957
5.23937792,10.0000925064087
5.24038144,10.0001878738403
5.24138496,10.0001106262207
5.24238848,9.9999828338623
5.243392,10.0000534057617
5.24439552,10.0001306533813
5.24539904,10.0000152587891
5.24640256,9.99998664855957
5.24740608,10.0000667572021
5.2484096,9.99997615814209
5.24941312,10.0002536773682
5.25041664,10.000093460083
5.25142016,10.0001230239868
5.25242368,10.00013256073
5.2534272,10.0001134872437
5.25443072,10.0001173019409
5.25543424,10.0002355575562
5.25643776,10.0001173019409
5.25744128,10.0000190734863
5.2584448,10.000186920166
5.25944832,10.0000495910645
5.26045184,10.0001335144043
5.26145536,9.99999046325684
5.26245888,10.0001363754272
5.2634624,9.99997043609619
5.26446592,10.0001239776611
5.26546944,10.0000019073486
5.26647296,10.000054359436
5.26747648,9.99998188018799
5.26848,10.0000066757202
5.26948352,10.0001468658447
5.27048704,10.0000848770142
5.27149056,10.0002250671387
5.27249408,10.0001573562622
5.2734976,10.0001459121704
5.27450112,10.0000419616699
5.27550464,9.99999332427979
5.27650816,10.0001020431519
5.27751168,10.0001602172852
5.2785152,10.0001106262207
5.27951872,10.0000734329224
5.28052224,10.0000944137573
5.28152576,9.99999332427979
5.28252928,10.0001306533813
5.2835328,10.0000600814819
5.28453632,9.99999046325684
5.28553984,10.0001173019409
5.28654336,10.000114440918
5.28754688,10.0001497268677
5.2885504,10.0000858306885
5.28955392,10.0002346038818
5.29055744,10.0001087188721
5.29156096,10.0001258850098
5.29256448,10.0001983642578
5.293568,10.0001411437988
5.29457152,10.0000619888306
5.29557504,10.0004014968872
5.29657856,10.0002002716064
5.29758208,10.0001258850098
5.2985856,10.0000028610229
5.29958912,9.99989318847656
5.30059264,10.0002212524414
5.30159616,10.0003042221069
5.30259968,10.0000801086426
5.3036032,10.0000076293945
5.30460672,10.0000419616699
5.30561024,10.0000829696655
5.30661376,10.0000581741333
5.30761728,10.0001363754272
5.3086208,10.0001535415649
5.30962432,10.0000457763672
5.31062784,10.0000734329224
5.31163136,10.0000352859497
5.31263488,10.0000562667847
5.3136384,10.0000286102295
5.31464192,10.0001983642578
5.31564544,10.0001955032349
5.31664896,10.0000982284546
5.31765248,10.0000114440918
5.318656,10.0001735687256
5.31965952,10.0001745223999
5.32066304,10.0000066757202
5.32166656,9.99997711181641
5.32267008,10.0001220703125
5.3236736,10.0001029968262
5.32467712,10.0002059936523
5.32568064,10.0000400543213
5.32668416,10.0000352859497
5.32768768,10.0000782012939
5.3286912,10.0000066757202
5.32969472,10.0001068115234
5.33069824,10.0000858306885
5.33170176,9.99999809265137
5.33270528,10.0001878738403
5.3337088,10.0001983642578
5.33471232,10.0000095367432
5.33571584,9.99997711181641
5.33671936,10.0001068115234
5.33772288,10.0001573562622
5.3387264,10.0002069473267
5.33972992,10.0001344680786
5.34073344,10.0000295639038
5.34173696,10.0001745223999
5.34274048,10.0001468658447
5.343744,10.0002403259277
5.34474752,9.99995231628418
5.34575104,10.0002813339233
5.34675456,10.0002107620239
5.34775808,9.99997234344482
5.3487616,10.0000638961792
5.34976512,10.0000705718994
5.35076864,10.0001249313354
5.35177216,10.0001602172852
5.35277568,10.0002212524414
5.3537792,10.0001726150513
5.35478272,10.0000829696655
5.35578624,10.0002593994141
5.35678976,10.0001153945923
5.35779328,10.0001983642578
5.3587968,9.99998569488525
5.35980032,10.0001621246338
5.36080384,10.0000782012939
5.36180736,10.0001125335693
5.36281088,10.0000581741333
5.3638144,10.0000219345093
5.36481792,10.000036239624
5.36582144,10.0002470016479
5.36682496,9.99996471405029
5.36782848,10.000039100647
5.368832,10.0000886917114
5.36983552,10.0002632141113
5.37083904,10.0000514984131
5.37184256,10.0001430511475
5.37284608,10.0000114440918
5.3738496,10.0000152587891
5.37485312,10.0000743865967
5.37585664,10.0002508163452
5.37686016,9.99991130828857
5.37786368,10.0001468658447
5.3788672,10.0001678466797
5.37987072,10.0001745223999
5.38087424,10.0001287460327
5.38187776,9.99992370605469
5.38288128,10.0000905990601
5.3838848,10.0001764297485
5.38488832,9.99998569488525
5.38589184,10.0002851486206
5.38689536,9.99984550476074
5.38789888,10.0001211166382
5.3889024,10.0000553131104
5.38990592,10.0000400543213
5.39090944,9.99994087219238
5.39191296,10.0000705718994
5.39291648,10.0001678466797
5.39392,10.0000667572021
5.39492352,10.0000066757202
5.39592704,10.0001153945923
5.39693056,10.0001316070557
5.39793408,10.0000953674316
5.3989376,9.99995040893555
5.39994112,10.0001106262207
5.40094464,10.0001726150513
5.40194816,10.0001430511475
5.40295168,10.0000171661377
5.4039552,10.0001659393311
5.40495872,10.0000200271606
5.40596224,10.0000238418579
5.40696576,10.0001420974731
5.40796928,10.0000677108765
5.4089728,10.0000953674316
5.40997632,10.0001087188721
5.41097984,9.99998760223389
5.41198336,10.0002002716064
5.41298688,10.0000343322754
5.4139904,9.99990940093994
5.41499392,10.0000171661377
5.41599744,10.0000486373901
5.41700096,10.000129699707
5.41800448,9.99996280670166
5.419008,10.0000638961792
5.42001152,10.0001735687256
5.42101504,9.99998569488525
5.42201856,10.0000905990601
5.42302208,10.0001392364502
5.4240256,10.0001068115234
5.42502912,10.0001335144043
5.42603264,10.0000152587891
5.42703616,10.000036239624
5.42803968,9.99998950958252
5.4290432,10.0001916885376
5.43004672,10.0001773834229
5.43105024,10.0002021789551
5.43205376,9.99999713897705
5.43305728,10.0002212524414
5.4340608,10.0002088546753
5.43506432,10.0001430511475
5.43606784,10.0000905990601
5.43707136,10.0001258850098
5.43807488,10.0001277923584
5.4390784,10.0002222061157
5.44008192,10.0001554489136
5.44108544,10.0000095367432
5.44208896,10.0000076293945
5.44309248,10.0001153945923
5.444096,10.0002355575562
5.44509952,9.9999885559082
5.44610304,9.99993705749512
5.44710656,10.000244140625
5.44811008,10.0000600814819
5.4491136,10.0000228881836
5.45011712,10.0000600814819
5.45112064,10.0001554489136
5.45212416,9.99997711181641
5.45312768,10.0001602172852
5.4541312,10.0000095367432
5.45513472,10.0000581741333
5.45613824,10.000057220459
5.45714176,9.99997901916504
5.45814528,10.0001640319824
5.4591488,10.0002307891846
5.46015232,10.0001268386841
5.46115584,9.99991798400879
5.46215936,10.0001106262207
5.46316288,10.0001239776611
5.4641664,9.99998760223389
5.46516992,10.0000820159912
5.46617344,10.0001153945923
5.46717696,10.0000801086426
5.46818048,10.0001449584961
5.469184,10.0002288818359
5.47018752,10.0000848770142
5.47119104,10.0000686645508
5.47219456,10.0001268386841
5.47319808,10.0000448226929
5.4742016,9.99991130828857
5.47520512,10.00013256073
5.47620864,10.0001602172852
5.47721216,10.0001173019409
5.47821568,10.0000066757202
5.4792192,10.0000333786011
5.48022272,10.0001049041748
5.48122624,10.0001707077026
5.48222976,10.000039100647
5.48323328,10.0000276565552
5.4842368,10.0002422332764
5.48524032,10.0001173019409
5.48624384,10.0000858306885
5.48724736,9.9999885559082
5.48825088,10.0001258850098
5.4892544,10.0000486373901
5.49025792,10.0000915527344
5.49126144,10.0002107620239
5.49226496,10.0001926422119
5.49326848,10.000150680542
5.494272,10.0000762939453
5.49527552,10.0001792907715
5.49627904,10.0001134872437
5.49728256,10.0000677108765
5.49828608,10.0001916885376
5.4992896,10.0000925064087
5.50029312,9.99997901916504
5.50129664,10.0002174377441
5.50230016,10.0001049041748
5.50330368,10.0000944137573
5.5043072,10.000020980835
5.50531072,10.0000619888306
5.50631424,10.000057220459
5.50731776,10.0002737045288
5.50832128,10.0002384185791
5.5093248,10.0001726150513
5.51032832,10.0002040863037
5.51133184,9.99995803833008
5.51233536,10.0002164840698
5.51333888,10.0000886917114
5.5143424,10.0000829696655
5.51534592,10.0000429153442
5.51634944,10.0000190734863
5.51735296,10.0001049041748
5.51835648,10.0001554489136
5.51936,10.0000705718994
5.52036352,9.9999828338623
5.52136704,10.0000400543213
5.52237056,10.0001153945923
5.52337408,9.9999828338623
5.5243776,10.0001726150513
5.52538112,10.0002737045288
5.52638464,10.0000638961792
5.52738816,9.99996185302734
5.52839168,10.0000638961792
5.5293952,10.0000734329224
5.53039872,10.0000333786011
5.53140224,10.0000982284546
5.53240576,10.0002021789551
5.53340928,10.0001363754272
5.5344128,10.0000791549683
5.53541632,10.0000448226929
5.53641984,10.0000686645508
5.53742336,10.0000047683716
5.53842688,10.0001020431519
5.5394304,10.0001001358032
5.54043392,10.0003452301025
5.54143744,10.000093460083
5.54244096,10.0000839233398
5.54344448,10.0001497268677
5.544448,10.0001764297485
5.54545152,10.0003261566162
5.54645504,10.0001068115234
5.54745856,10.0001029968262
5.54846208,10.0000066757202
5.5494656,10.0001802444458
5.55046912,10.0002088546753
5.55147264,9.99997901916504
5.55247616,10.0000619888306
5.55347968,10.0000238418579
5.5544832,10.0001459121704
5.55548672,10.0002737045288
5.55649024,9.99997329711914
5.55749376,9.99992847442627
5.55849728,10.0001220703125
5.5595008,10.0002555847168
5.56050432,10.0000915527344
5.56150784,10.0000152587891
5.56251136,10.000093460083
5.56351488,10.0002470016479
5.5645184,10.0001239776611
5.56552192,10.0000534057617
5.56652544,10.0001068115234
5.56752896,10.0002155303955
5.56853248,10.0001735687256
5.569536,10.0000028610229
5.57053952,9.99996280670166
5.57154304,10.0000200271606
5.57254656,10.0001373291016
5.57355008,10.0001802444458
5.5745536,10.0000476837158
5.57555712,10.0000457763672
5.57656064,10.0000371932983
5.57756416,10.0000438690186
5.57856768,10.0000915527344
5.5795712,10.0000190734863
5.58057472,9.99999904632568
5.58157824,10.0001764297485
5.58258176,9.99995613098145
5.58358528,10.0000438690186
5.5845888,10.000072479248
5.58559232,10.0001840591431
5.58659584,10.0001926422119
5.58759936,10.0001068115234
5.58860288,9.99994850158691
5.5896064,10.0000324249268
5.59060992,10.0000305175781
5.59161344,10.0001173019409
5.59261696,10.0002784729004
5.59362048,10.0000381469727
5.594624,10.0000066757202
5.59562752,10.0002298355103
5.59663104,10.0001726150513
5.59763456,10.0001573562622
5.59863808,10.000096321106
5.5996416,10.0002851486206
5.60064512,10.0000638961792
5.60164864,10.000171661377
5.60265216,10.0001659393311
5.60365568,9.99995994567871
5.6046592,10.0001277923584
5.60566272,10.0000400543213
5.60666624,10.0001678466797
5.60766976,10.000096321106
5.60867328,10.0001068115234
5.6096768,10.0001554489136
5.61068032,10.0000638961792
5.61168384,10.0001344680786
5.61268736,10.0001535415649
5.61369088,10.0001621246338
5.6146944,10.0001726150513
5.61569792,10.0001258850098
5.61670144,10.0000333786011
5.61770496,10.0000953674316
5.61870848,10.0000886917114
5.619712,10.0000553131104
5.62071552,9.99999046325684
5.62171904,9.99996852874756
5.62272256,10.000168800354
5.62372608,10.0002269744873
5.6247296,9.99993991851807
5.62573312,10.0001001358032
5.62673664,10.0000047683716
5.62774016,10.0001449584961
5.62874368,10.0001678466797
5.6297472,10.0001420974731
5.63075072,10.0000276565552
5.63175424,10.0000333786011
5.63275776,10.0001153945923
5.63376128,10.000147819519
5.6347648,10.0000514984131
5.63576832,10.0001382827759
5.63677184,9.9998083114624
5.63777536,10.0001220703125
5.63877888,10.0000925064087
5.6397824,9.99994277954102
5.64078592,10.0001373291016
5.64178944,10.0000600814819
5.64279296,10.0001020431519
5.64379648,10.0002069473267
5.6448,9.9999828338623
5.64580352,10.0003156661987
5.64680704,10.0000562667847
5.64781056,10.0000734329224
5.64881408,10.000114440918
5.6498176,10.0000467300415
5.65082112,10.0001087188721
5.65182464,10.0001344680786
5.65282816,10.0001678466797
5.65383168,10.0001068115234
5.6548352,10.0001621246338
5.65583872,10.0000257492065
5.65684224,10.0002412796021
5.65784576,10.0000896453857
5.65884928,10.0000600814819
5.6598528,10.0001592636108
5.66085632,10.0001792907715
5.66185984,10.0000238418579
5.66286336,10.0001745223999
5.66386688,10.0000705718994
5.6648704,10.0001420974731
5.66587392,10.0001554489136
5.66687744,10.0001277923584
5.66788096,10.0001258850098
5.66888448,10.0002107620239
5.669888,10.0001068115234
5.67089152,10.0000066757202
5.67189504,10.0001068115234
5.67289856,10.0001153945923
5.67390208,10.0000066757202
5.6749056,10.0001087188721
5.67590912,10.0000829696655
5.67691264,10.0000438690186
5.67791616,10.0000514984131
5.67891968,10.0001821517944
5.6799232,10.0002365112305
5.68092672,10.0000600814819
5.68193024,10.0001316070557
5.68293376,10.0000839233398
5.68393728,10.0000915527344
5.6849408,10.0000295639038
5.68594432,9.99999237060547
5.68694784,10.0001277923584
5.68795136,10.0001497268677
5.68895488,10.0003385543823
5.6899584,10.0000619888306
5.69096192,10.0000705718994
5.69196544,10.0002374649048
5.69296896,9.99999713897705
5.69397248,10.0002431869507
5.694976,10.0000782012939
5.69597952,10.0000982284546
5.69698304,9.99997043609619
5.69798656,10.0001792907715
5.69899008,10.0001211166382
5.6999936,9.99998188018799
5.70099712,10.0001916885376
5.70200064,10.0001983642578
5.70300416,10.0001020431519
5.70400768,10.0000791549683
5.7050112,10.0000410079956
5.70601472,9.99992179870605
5.70701824,10.0001840591431
5.70802176,9.99990940093994
5.70902528,10.0002346038818
5.7100288,10.0000324249268
5.71103232,10.0002202987671
5.71203584,10.0000457763672
5.71303936,10.000171661377
5.71404288,10.0001049041748
5.7150464,9.99997234344482
5.71604992,10.0002470016479
