14585A Exported Waveform
Samplerate:0.00100352
Time,Active Instrument A Channel 1 Current Avg
0.8830976,0
0.88410112,0
0.88510464,0
0.88610816,0
0.88711168,0
0.8881152,0
0.88911872,0
0.89012224,0
0.89112576,0
0.89212928,0
0.8931328,0
0.89413632,0
0.89513984,0
0.89614336,0
0.89714688,0
0.8981504,0
0.89915392,0
0.90015744,0
0.90116096,0
0.90216448,0
0.903168,0
0.90417152,0
0.90517504,0
0.90617856,0
0.90718208,0
0.9081856,0
0.90918912,0
0.91019264,0
0.91119616,0
0.91219968,0
0.9132032,0
0.91420672,0
0.91521024,0
0.91621376,0
0.91721728,0
0.9182208,0
0.91922432,0
0.92022784,0
0.92123136,0
0.92223488,0
0.9232384,0
0.92424192,0
0.92524544,0
0.92624896,0
0.92725248,0
0.928256,0
0.92925952,0
0.93026304,0
0.93126656,0
0.93227008,0
0.9332736,0
0.93427712,0
0.93528064,0
0.93628416,0
0.93728768,0
0.9382912,0
0.93929472,0
0.94029824,0
0.94130176,0
0.94230528,0
0.9433088,0
0.94431232,0
0.94531584,0
0.94631936,0
0.94732288,0
0.9483264,0
0.94932992,0
0.95033344,0
0.95133696,0
0.95234048,0
0.953344,0
0.95434752,0
0.95535104,0
0.95635456,0
0.95735808,0
0.9583616,0
0.95936512,0
0.96036864,0
0.96137216,0
0.96237568,0
0.9633792,0
0.96438272,0
0.96538624,0
0.96638976,0
0.96739328,0
0.9683968,0
0.96940032,0
0.97040384,0
0.97140736,0
0.97241088,0
0.9734144,0
0.97441792,0
0.97542144,0
0.97642496,0
0.97742848,0
0.978432,0
0.97943552,0
0.98043904,0
0.98144256,0
0.98244608,0
0.9834496,0
0.98445312,0
0.98545664,0
0.98646016,0
0.98746368,0
0.9884672,0
0.98947072,0
0.99047424,0
0.99147776,0
0.99248128,0
0.9934848,0
0.99448832,0
0.99549184,0
0.99649536,0
0.99749888,0
0.9985024,0
0.99950592,0
1.00050944,0
1.00151296,0
1.00251648,0
1.00352,0
1.00452352,0
1.00552704,0
1.00653056,0
1.00753408,0
1.0085376,0
1.00954112,0
1.01054464,0
1.01154816,0
1.01255168,0
1.0135552,0
1.01455872,0
1.01556224,0
1.01656576,0
1.01756928,0
1.0185728,0
1.01957632,0
1.02057984,0
1.02158336,0
1.02258688,0
1.0235904,0
1.02459392,0
1.02559744,0
1.02660096,0
1.02760448,0
1.028608,0
1.02961152,0
1.03061504,0
1.03161856,0
1.03262208,0
1.0336256,0
1.03462912,0
1.03563264,0
1.03663616,0
1.03763968,0
1.0386432,0
1.03964672,0
1.04065024,0
1.04165376,0
1.04265728,0
1.0436608,0
1.04466432,0
1.04566784,0
1.04667136,0
1.04767488,0
1.0486784,0
1.04968192,0
1.05068544,0
1.05168896,0
1.05269248,0
1.053696,0
1.05469952,0
1.05570304,0
1.05670656,0
1.05771008,0
1.0587136,0
1.05971712,0
1.06072064,0
1.06172416,0
1.06272768,0
1.0637312,0
1.06473472,0
1.06573824,0
1.06674176,0
1.06774528,0
1.0687488,0
1.06975232,0
1.07075584,0
1.07175936,0
1.07276288,0
1.0737664,0
1.07476992,0
1.07577344,0
1.07677696,0
1.07778048,0
1.078784,0
1.07978752,0
1.08079104,0
1.08179456,0
1.08279808,0
1.0838016,0
1.08480512,0
1.08580864,0
1.08681216,0
1.08781568,0
1.0888192,0
1.08982272,0
1.09082624,0
1.09182976,0
1.09283328,0
1.0938368,0
1.09484032,0
1.09584384,0
1.09684736,0
1.09785088,0
1.0988544,0
1.09985792,0
1.10086144,0
1.10186496,0
1.10286848,0
1.103872,0
1.10487552,0
1.10587904,0
1.10688256,0
1.10788608,0
1.1088896,0
1.10989312,0
1.11089664,0
1.11190016,0
1.11290368,0
1.1139072,0
1.11491072,0
1.11591424,0
1.11691776,0
1.11792128,0
1.1189248,0
1.11992832,0
1.12093184,0
1.12193536,0
1.12293888,0
1.1239424,0
1.12494592,0
1.12594944,0
1.12695296,0
1.12795648,0
1.12896,0
1.12996352,0
1.13096704,0
1.13197056,0
1.13297408,0
1.1339776,0
1.13498112,0
1.13598464,0
1.13698816,0
1.13799168,0
1.1389952,0
1.13999872,0
1.14100224,0
1.14200576,0
1.14300928,0
1.1440128,0
1.14501632,0
1.14601984,0
1.14702336,0
1.14802688,0
1.1490304,0
1.15003392,0
1.15103744,0
1.15204096,0
1.15304448,0
1.154048,0
1.15505152,0
1.15605504,0
1.15705856,0
1.15806208,0
1.1590656,0
1.16006912,0
1.16107264,0
1.16207616,0
1.16307968,0
1.1640832,0
1.16508672,0
1.16609024,0
1.16709376,0
1.16809728,0
1.1691008,0
1.17010432,0
1.17110784,0
1.17211136,0
1.17311488,0
1.1741184,0
1.17512192,0
1.17612544,0
1.17712896,0
1.17813248,0
1.179136,0
1.18013952,0
1.18114304,0
1.18214656,0
1.18315008,0
1.1841536,0
1.18515712,0
1.18616064,0
1.18716416,0
1.18816768,0
1.1891712,0
1.19017472,0
1.19117824,0
1.19218176,0
1.19318528,0
1.1941888,0
1.19519232,0
1.19619584,0
1.19719936,0
1.19820288,0
1.1992064,0
1.20020992,0
1.20121344,0
1.20221696,0
1.20322048,0
1.204224,0
1.20522752,0
1.20623104,0
1.20723456,0
1.20823808,0
1.2092416,0
1.21024512,0
1.21124864,0
1.21225216,0
1.21325568,0
1.2142592,0
1.21526272,0
1.21626624,0
1.21726976,0
1.21827328,0
1.2192768,0
1.22028032,0
1.22128384,0
1.22228736,0
1.22329088,0
1.2242944,0
1.22529792,0
1.22630144,0
1.22730496,0
1.22830848,0
1.229312,0
1.23031552,0
1.23131904,0
1.23232256,0
1.23332608,0
1.2343296,0
1.23533312,0
1.23633664,0
1.23734016,0
1.23834368,0
1.2393472,0
1.24035072,0
1.24135424,0
1.24235776,0
1.24336128,0
1.2443648,0
1.24536832,0
1.24637184,0
1.24737536,0
1.24837888,0
1.2493824,0
1.25038592,0
1.25138944,0
1.25239296,0
1.25339648,0
1.2544,0
1.25540352,0
1.25640704,0
1.25741056,0
1.25841408,0
1.2594176,0
1.26042112,0
1.26142464,0
1.26242816,0
1.26343168,0
1.2644352,0
1.26543872,0
1.26644224,0
1.26744576,0
1.26844928,0
1.2694528,0
1.27045632,0
1.27145984,0
1.27246336,0
1.27346688,0
1.2744704,0
1.27547392,0
1.27647744,0
1.27748096,0
1.27848448,0
1.279488,0
1.28049152,0
1.28149504,0
1.28249856,0
1.28350208,0
1.2845056,0
1.28550912,0
1.28651264,0
1.28751616,0
1.28851968,0
1.2895232,0
1.29052672,0
1.29153024,0
1.29253376,0
1.29353728,0
1.2945408,0
1.29554432,0
1.29654784,0
1.29755136,0
1.29855488,0
1.2995584,0
1.30056192,0
1.30156544,0
1.30256896,0
1.30357248,0
1.304576,0
1.30557952,0
1.30658304,0
1.30758656,0
1.30859008,0
1.3095936,0
1.31059712,0
1.31160064,0
1.31260416,0
1.31360768,0
1.3146112,0
1.31561472,0
1.31661824,0
1.31762176,0
1.31862528,0
1.3196288,0
1.32063232,0
1.32163584,0
1.32263936,0
1.32364288,0
1.3246464,0
1.32564992,0
1.32665344,0
1.32765696,0
1.32866048,0
1.329664,0
1.33066752,0
1.33167104,0
1.33267456,0
1.33367808,0
1.3346816,0
1.33568512,0
1.33668864,0
1.33769216,0
1.33869568,0
1.3396992,0
1.34070272,0
1.34170624,0
1.34270976,0
1.34371328,0
1.3447168,0
1.34572032,0
1.34672384,0
1.34772736,0
1.34873088,0
1.3497344,0
1.35073792,0
1.35174144,0
1.35274496,0
1.35374848,0
1.354752,0
1.35575552,0
1.35675904,0
1.35776256,0
1.35876608,0
1.3597696,0
1.36077312,0
1.36177664,0
1.36278016,0
1.36378368,0
1.3647872,0
1.36579072,0
1.36679424,0
1.36779776,0
1.36880128,0
1.3698048,0
1.37080832,0
1.37181184,0
1.37281536,0
1.37381888,0
1.3748224,0
1.37582592,0
1.37682944,0
1.37783296,0
1.37883648,0
1.37984,0
1.38084352,0
1.38184704,0
1.38285056,0
1.38385408,0
1.3848576,0
1.38586112,0
1.38686464,0
1.38786816,0
1.38887168,0
1.3898752,0
1.39087872,0
1.39188224,0
1.39288576,0
1.39388928,0
1.3948928,0
1.39589632,0
1.39689984,0
1.39790336,0
1.39890688,0
1.3999104,0
1.40091392,0
1.40191744,0
1.40292096,0
1.40392448,0
1.404928,0
1.40593152,0
1.40693504,0
1.40793856,0
1.40894208,0
1.4099456,0
1.41094912,0
1.41195264,0
1.41295616,0
1.41395968,0
1.4149632,0
1.41596672,0
1.41697024,0
1.41797376,0
1.41897728,0
1.4199808,0
1.42098432,0
1.42198784,0
1.42299136,0
1.42399488,0
1.4249984,0
1.42600192,0
1.42700544,0
1.42800896,0
1.42901248,0
1.430016,0
1.43101952,0
1.43202304,0
1.43302656,0
1.43403008,0
1.4350336,0
1.43603712,0
1.43704064,0
1.43804416,0
1.43904768,0
1.4400512,0
1.44105472,0
1.44205824,0
1.44306176,0
1.44406528,0
1.4450688,0
1.44607232,0
1.44707584,0
1.44807936,0
1.44908288,0
1.4500864,0
1.45108992,0
1.45209344,0
1.45309696,0
1.45410048,0
1.455104,0
1.45610752,0
1.45711104,0
1.45811456,0
1.45911808,0
1.4601216,0
1.46112512,0
1.46212864,0
1.46313216,0
1.46413568,0
1.4651392,0
1.46614272,0
1.46714624,0
1.46814976,0
1.46915328,0
1.4701568,0
1.47116032,0
1.47216384,0
1.47316736,0
1.47417088,0
1.4751744,0
1.47617792,0
1.47718144,0
1.47818496,0
1.47918848,0
1.480192,0
1.48119552,0
1.48219904,0
1.48320256,0
1.48420608,0
1.4852096,0
1.48621312,0
1.48721664,0
1.48822016,0
1.48922368,0
1.4902272,0
1.49123072,0
1.49223424,0
1.49323776,0
1.49424128,0
1.4952448,0
1.49624832,0
1.49725184,0
1.49825536,0
1.49925888,0
1.5002624,0
1.50126592,0
1.50226944,0
1.50327296,0
1.50427648,0
1.50528,0
1.50628352,0
1.50728704,0
1.50829056,0
1.50929408,0
1.5102976,0
1.51130112,0
1.51230464,0
1.51330816,0
1.51431168,0
1.5153152,0
1.51631872,0
1.51732224,0
1.51832576,0
1.51932928,0
1.5203328,0
1.52133632,0
1.52233984,0
1.52334336,0
1.52434688,0
1.5253504,0
1.52635392,0
1.52735744,0
1.52836096,0
1.52936448,0
1.530368,0
1.53137152,0
1.53237504,0
1.53337856,0
1.53438208,0
1.5353856,0
1.53638912,0
1.53739264,0
1.53839616,0
1.53939968,0
1.5404032,0
1.54140672,0
1.54241024,0
1.54341376,0
1.54441728,0
1.5454208,0
1.54642432,0
1.54742784,0
1.54843136,0
1.54943488,0
1.5504384,0
1.55144192,0
1.55244544,0
1.55344896,0
1.55445248,0
1.555456,0
1.55645952,0
1.55746304,0
1.55846656,0
1.55947008,0
1.5604736,0
1.56147712,0
1.56248064,0
1.56348416,0
1.56448768,0
1.5654912,0
1.56649472,0
1.56749824,0
1.56850176,0
1.56950528,0
1.5705088,0
1.57151232,0
1.57251584,0
1.57351936,0
1.57452288,0
1.5755264,0
1.57652992,0
1.57753344,0
1.57853696,0
1.57954048,0
1.580544,0
1.58154752,0
1.58255104,0
1.58355456,0
1.58455808,0
1.5855616,0
1.58656512,0
1.58756864,0
1.58857216,0
1.58957568,0
1.5905792,0
1.59158272,0
1.59258624,0
1.59358976,0
1.59459328,0
1.5955968,0
1.59660032,0
1.59760384,0
1.59860736,0
1.59961088,0
1.6006144,0
1.60161792,0
1.60262144,0
1.60362496,0
1.60462848,0
1.605632,0
1.60663552,0
1.60763904,0
1.60864256,0
1.60964608,0
1.6106496,0
1.61165312,0
1.61265664,0
1.61366016,0
1.61466368,0
1.6156672,0
1.61667072,0
1.61767424,0
1.61867776,0
1.61968128,0
1.6206848,0
1.62168832,0
1.62269184,0
1.62369536,0
1.62469888,0
1.6257024,0
1.62670592,0
1.62770944,0
1.62871296,0
1.62971648,0
1.63072,0
1.63172352,0
1.63272704,0
1.63373056,0
1.63473408,0
1.6357376,0
1.63674112,0
1.63774464,0
1.63874816,0
1.63975168,0
1.6407552,0
1.64175872,0
1.64276224,0
1.64376576,0
1.64476928,0
1.6457728,0
1.64677632,0
1.64777984,0
1.64878336,0
1.64978688,0
1.6507904,0
1.65179392,0
1.65279744,0
1.65380096,0
1.65480448,0
1.655808,0
1.65681152,0
1.65781504,0
1.65881856,0
1.65982208,0
1.6608256,0
1.66182912,0
1.66283264,0
1.66383616,0
1.66483968,0
1.6658432,0
1.66684672,0
1.66785024,0
1.66885376,0
1.66985728,0
1.6708608,0
1.67186432,0
1.67286784,0
1.67387136,0
1.67487488,0
1.6758784,0
1.67688192,0
1.67788544,0
1.67888896,0
1.67989248,0
1.680896,0
1.68189952,0
1.68290304,0
1.68390656,0
1.68491008,0
1.6859136,0
1.68691712,0
1.68792064,0
1.68892416,0
1.68992768,0
1.6909312,0
1.69193472,0
1.69293824,0
1.69394176,0
1.69494528,0
1.6959488,0
1.69695232,0
1.69795584,0
1.69895936,0
1.69996288,0
1.7009664,0
1.70196992,0
1.70297344,0
1.70397696,0
1.70498048,0
1.705984,0
1.70698752,0
1.70799104,0
1.70899456,0
1.70999808,0
1.7110016,0
1.71200512,0
1.71300864,0
1.71401216,0
1.71501568,0
1.7160192,0
1.71702272,0
1.71802624,0
1.71902976,0
1.72003328,0
1.7210368,0
1.72204032,0
1.72304384,0
1.72404736,0
1.72505088,0
1.7260544,0
1.72705792,0
1.72806144,0
1.72906496,0
1.73006848,0
1.731072,0
1.73207552,0
1.73307904,0
1.73408256,0
1.73508608,0
1.7360896,0
1.73709312,0
1.73809664,0
1.73910016,0
1.74010368,0
1.7411072,0
1.74211072,0
1.74311424,0
1.74411776,0
1.74512128,0
1.7461248,0
1.74712832,0
1.74813184,0
1.74913536,0
1.75013888,0
1.7511424,0
1.75214592,0
